,DISTRCT_CD,DISTRCT_NAME,YR,FDR_MECO,NO_CUSTS_SVD
15739,12,North Shore,2018,05_12_29W5,2807.9166666666665
15740,12,North Shore,2018,05_12_29W6,1186.1666666666667
15741,12,North Shore,2018,05_12_2J1,472.9166666666667
15742,12,North Shore,2018,05_12_2J2,297.3333333333333
15743,12,North Shore,2018,05_12_2W1,2686.0
15744,12,North Shore,2018,05_12_2W2,518.5833333333334
15745,12,North Shore,2018,05_12_35J1,948.9166666666666
15746,12,North Shore,2018,05_12_35J2,672.5
15747,12,North Shore,2018,05_12_35J3,876.25
15748,12,North Shore,2018,05_12_35J4,740.0833333333334
15749,12,North Shore,2018,05_12_37J1,629.1666666666666
15750,12,North Shore,2018,05_12_37J2,804.1666666666666
15751,12,North Shore,2018,05_12_37J3,710.75
15752,12,North Shore,2018,05_12_37J4,333.9166666666667
15753,12,North Shore,2018,05_12_37W1,1538.0
15754,12,North Shore,2018,05_12_37W10,5933.5
15755,12,North Shore,2018,05_12_37W2,1632.25
15756,12,North Shore,2018,05_12_37W3,1899.4166666666667
15757,12,North Shore,2018,05_12_37W4,3119.8333333333335
15758,12,North Shore,2018,05_12_37W5,3947.8333333333335
15759,12,North Shore,2018,05_12_37W6,3106.0833333333335
15760,12,North Shore,2018,05_12_37W7,1262.6666666666667
15761,12,North Shore,2018,05_12_37W8,1526.6666666666667
15762,12,North Shore,2018,05_12_37W9,1734.25
15763,12,North Shore,2018,05_12_3J1,150.25
15764,12,North Shore,2018,05_12_3J2,919.5
15765,12,North Shore,2018,05_12_3J3,865.5833333333334
15766,12,North Shore,2018,05_12_3J4,586.5
15767,12,North Shore,2018,05_12_3J5,424.9166666666667
15768,12,North Shore,2018,05_12_3J6,701.75
15769,12,North Shore,2018,05_12_3J901,803.3333333333334
15770,12,North Shore,2018,05_12_3J903,1101.5833333333333
15771,12,North Shore,2018,05_12_40J1,1014.0
15772,12,North Shore,2018,05_12_40J2,876.4166666666666
15773,12,North Shore,2018,05_12_40J3,43.416666666666664
15774,12,North Shore,2018,05_12_40J4,572.1666666666666
15775,12,North Shore,2018,05_12_40L1,1268.75
15776,12,North Shore,2018,05_12_49W2,2566.25
15777,12,North Shore,2018,05_12_49W4,2946.0
15778,12,North Shore,2018,05_12_49W6,2621.6666666666665
15779,12,North Shore,2018,05_12_4C1,430.0
15780,12,North Shore,2018,05_12_4C3,124.33333333333333
15781,12,North Shore,2018,05_12_4C4,4.0
15782,12,North Shore,2018,05_12_4C5,465.75
15783,12,North Shore,2018,05_12_4C6,59.0
15784,12,North Shore,2018,05_12_4J2,354.6666666666667
15785,12,North Shore,2018,05_12_4J7,431.75
15786,12,North Shore,2018,05_12_4J8,647.75
15787,12,North Shore,2018,05_12_51L1,1652.0
15788,12,North Shore,2018,05_12_51L2,2299.0833333333335
15789,12,North Shore,2018,05_12_51L3,1948.1666666666667
15790,12,North Shore,2018,05_12_51T1,6996.416666666667
15791,12,North Shore,2018,05_12_51T2,4504.333333333333
15792,12,North Shore,2018,05_12_51T3,2409.9166666666665
15793,12,North Shore,2018,05_12_52J1,2.0
15794,12,North Shore,2018,05_12_52J2,811.25
15795,12,North Shore,2018,05_12_52L1,2618.25
15796,12,North Shore,2018,05_12_5C1,208.91666666666666
15797,12,North Shore,2018,05_12_5C2,672.0
15798,12,North Shore,2018,05_12_5C3,1095.9166666666667
15799,12,North Shore,2018,05_12_5C5,190.25
15800,12,North Shore,2018,05_12_5C6,50.333333333333336
15801,12,North Shore,2018,05_12_5C7,56.666666666666664
15802,12,North Shore,2018,05_12_5C8,74.0
15803,12,North Shore,2018,05_12_5J10,498.5
15804,12,North Shore,2018,05_12_5J11,163.25
15805,12,North Shore,2018,05_12_5J9,1.0
15806,12,North Shore,2018,05_12_64J1,1080.9166666666667
15807,12,North Shore,2018,05_12_64J2,652.1666666666666
15808,12,North Shore,2018,05_12_64J3,633.9166666666666
15809,12,North Shore,2018,05_12_64J4,1254.0
15810,12,North Shore,2018,05_12_64J5,940.0
15811,12,North Shore,2018,05_12_67J1,1028.5
15812,12,North Shore,2018,05_12_67J2,814.25
15813,12,North Shore,2018,05_12_67J3,569.4166666666666
15814,12,North Shore,2018,05_12_67J4,1872.3333333333333
15815,12,North Shore,2018,05_12_6C3,877.6666666666666
15816,12,North Shore,2018,05_12_6J1,171.25
15817,12,North Shore,2018,05_12_6J2,652.6666666666666
15818,12,North Shore,2018,05_12_72L1,617.75
15819,12,North Shore,2018,05_12_79J1,578.0833333333334
15820,12,North Shore,2018,05_12_79J2,875.1666666666666
15821,12,North Shore,2018,05_12_7J1,298.25
15822,12,North Shore,2018,05_12_7J2,770.1666666666666
15823,12,North Shore,2018,05_12_7J3,732.75
15824,12,North Shore,2018,05_12_7J4,169.16666666666666
15825,12,North Shore,2018,05_12_7J6,982.5833333333334
15826,12,North Shore,2018,05_12_7J7,679.0833333333334
15827,12,North Shore,2018,05_12_7J901,943.5
15828,12,North Shore,2018,05_12_7J902,71.66666666666667
15829,12,North Shore,2018,05_12_7J903,439.0
15830,12,North Shore,2018,05_12_7W1,1078.6666666666667
15831,12,North Shore,2018,05_12_7W2,2487.1666666666665
15832,12,North Shore,2018,05_12_7W3,1293.6666666666667
15833,12,North Shore,2018,05_12_7W4,4024.8333333333335
15834,12,North Shore,2018,05_12_8W1,494.625
15835,12,North Shore,2018,05_12_96W1,3827.5
15836,12,North Shore,2018,05_12_99J1,28.916666666666668
15837,12,North Shore,2018,05_12_9C1,413.1666666666667
15838,12,North Shore,2018,05_12_9C2,401.0833333333333
15839,12,North Shore,2018,05_12_9C3,599.9166666666666
15840,12,North Shore,2018,05_12_9C4,265.25
15841,12,North Shore,2018,05_12_9C5,120.33333333333333
15842,12,North Shore,2018,05_12_9C6,935.25
15843,12,North Shore,2018,05_12_9C7,61.666666666666664
15844,12,North Shore,2018,05_12_9J1,270.8333333333333
15845,12,North Shore,2018,05_12_9J2,322.0833333333333
15846,12,North Shore,2019,05_12_10C1,20.727272727272727
15847,12,North Shore,2019,05_12_10C2,62.27272727272727
15848,12,North Shore,2019,05_12_10J5,238.27272727272728
15849,12,North Shore,2019,05_12_10J6,87.0909090909091
15850,12,North Shore,2019,05_12_10P3,461.90909090909093
15851,12,North Shore,2019,05_12_11J1,230.27272727272728
15852,12,North Shore,2019,05_12_11J13,225.54545454545453
15853,12,North Shore,2019,05_12_11J2,1166.1818181818182
15854,12,North Shore,2019,05_12_11J3,678.9090909090909
15855,12,North Shore,2019,05_12_11J4,476.6363636363636
15856,12,North Shore,2019,05_12_12J2,764.0909090909091
15857,12,North Shore,2019,05_12_12J3,580.0909090909091
15858,12,North Shore,2019,05_12_12J4,957.8181818181819
15859,12,North Shore,2019,05_12_12J5,830.5454545454545
15860,12,North Shore,2019,05_12_12J6,448.72727272727275
15861,12,North Shore,2019,05_12_12J7,542.5454545454545
15862,12,North Shore,2019,05_12_12J902,439.8181818181818
15863,12,North Shore,2019,05_12_12J903,1071.5454545454545
15864,12,North Shore,2019,05_12_12J904,740.7272727272727
15865,12,North Shore,2019,05_12_12L2,3802.0
15866,12,North Shore,2019,05_12_12L4,2103.181818181818
15867,12,North Shore,2019,05_12_12L6,532.3636363636364
15868,12,North Shore,2019,05_12_1381,114.0
15869,12,North Shore,2019,05_12_1382,44.90909090909091
15870,12,North Shore,2019,05_12_1383,19.727272727272727
15871,12,North Shore,2019,05_12_1384,683.8181818181819
15872,12,North Shore,2019,05_12_1385,404.3636363636364
15873,12,North Shore,2019,05_12_1386,8.363636363636363
15874,12,North Shore,2019,05_12_1387,18.90909090909091
15875,12,North Shore,2019,05_12_1388,440.90909090909093
15876,12,North Shore,2019,05_12_1389,658.0909090909091
15877,12,North Shore,2019,05_12_1391,287.72727272727275
15878,12,North Shore,2019,05_12_1393,63.0
15879,12,North Shore,2019,05_12_1394,523.4545454545455
15880,12,North Shore,2019,05_12_13J1,160.54545454545453
15881,12,North Shore,2019,05_12_13J2,150.63636363636363
15882,12,North Shore,2019,05_12_13J3,438.6363636363636
15883,12,North Shore,2019,05_12_16J1,951.1818181818181
15884,12,North Shore,2019,05_12_16J2,273.90909090909093
15885,12,North Shore,2019,05_12_16J3,270.09090909090907
15886,12,North Shore,2019,05_12_16J4,851.3636363636364
15887,12,North Shore,2019,05_12_16J5,973.9090909090909
15888,12,North Shore,2019,05_12_16W1,3596.2727272727275
15889,12,North Shore,2019,05_12_16W2,4338.909090909091
15890,12,North Shore,2019,05_12_16W3,2915.818181818182
15891,12,North Shore,2019,05_12_16W4,1109.6363636363637
15892,12,North Shore,2019,05_12_16W5,1805.5454545454545
15893,12,North Shore,2019,05_12_16W6,4556.272727272727
15894,12,North Shore,2019,05_12_16W7,3817.4
15895,12,North Shore,2019,05_12_16W8,3427.090909090909
15896,12,North Shore,2019,05_12_17J1,365.6363636363636
15897,12,North Shore,2019,05_12_17J2,960.7272727272727
15898,12,North Shore,2019,05_12_17J3,938.2727272727273
15899,12,North Shore,2019,05_12_17J4,692.9090909090909
15900,12,North Shore,2019,05_12_17J5,1308.0
15901,12,North Shore,2019,05_12_17J6,448.90909090909093
15902,12,North Shore,2019,05_12_18J1,15.0
15903,12,North Shore,2019,05_12_18J3,43.90909090909091
15904,12,North Shore,2019,05_12_18J4,104.18181818181819
15905,12,North Shore,2019,05_12_18L1,1032.4545454545455
15906,12,North Shore,2019,05_12_18L2,1606.8181818181818
15907,12,North Shore,2019,05_12_19W1,2269.6363636363635
15908,12,North Shore,2019,05_12_19W2,605.8181818181819
15909,12,North Shore,2019,05_12_1J1,277.6363636363636
15910,12,North Shore,2019,05_12_1J10,183.72727272727272
15911,12,North Shore,2019,05_12_1J12,938.0
15912,12,North Shore,2019,05_12_1J15,68.9090909090909
15913,12,North Shore,2019,05_12_1J2,168.63636363636363
15914,12,North Shore,2019,05_12_1J3,322.1818181818182
15915,12,North Shore,2019,05_12_1J4,479.09090909090907
15916,12,North Shore,2019,05_12_1J5,1.0
15917,12,North Shore,2019,05_12_1J6,75.36363636363636
15918,12,North Shore,2019,05_12_1J7,925.4545454545455
15919,12,North Shore,2019,05_12_1J901,594.9090909090909
15920,12,North Shore,2019,05_12_1J902,178.0909090909091
15921,12,North Shore,2019,05_12_1J903,133.54545454545453
15922,12,North Shore,2019,05_12_1J904,221.36363636363637
15923,12,North Shore,2019,05_12_21J21,1442.7272727272727
15924,12,North Shore,2019,05_12_21J22,112.63636363636364
15925,12,North Shore,2019,05_12_21J23,317.27272727272725
15926,12,North Shore,2019,05_12_21J24,19.0
15927,12,North Shore,2019,05_12_21J25,1182.0
15928,12,North Shore,2019,05_12_21J27,39.0
15929,12,North Shore,2019,05_12_21J28,525.2727272727273
15930,12,North Shore,2019,05_12_21J29,38.0
15931,12,North Shore,2019,05_12_21J30,758.6363636363636
15932,12,North Shore,2019,05_12_21J32,628.9090909090909
15933,12,North Shore,2019,05_12_21J33,269.54545454545456
15934,12,North Shore,2019,05_12_21J34,658.6363636363636
15935,12,North Shore,2019,05_12_21J35,320.3636363636364
15936,12,North Shore,2019,05_12_21J37,763.2727272727273
15937,12,North Shore,2019,05_12_21J41,9.727272727272727
15938,12,North Shore,2019,05_12_22J1,674.1818181818181
15939,12,North Shore,2019,05_12_22J2,671.4545454545455
15940,12,North Shore,2019,05_12_22J3,1017.5454545454545
15941,12,North Shore,2019,05_12_22J4,454.1818181818182
15942,12,North Shore,2019,05_12_22J5,900.2727272727273
15943,12,North Shore,2019,05_12_22J6,532.4545454545455
15944,12,North Shore,2019,05_12_22J7,499.90909090909093
15945,12,North Shore,2019,05_12_22W1,1793.6363636363637
15946,12,North Shore,2019,05_12_22W2,4486.636363636364
15947,12,North Shore,2019,05_12_22W3,1117.0
15948,12,North Shore,2019,05_12_22W5,539.2727272727273
15949,12,North Shore,2019,05_12_2302E,1.0
15950,12,North Shore,2019,05_12_2304,3.0
15951,12,North Shore,2019,05_12_2305,3.1818181818181817
15952,12,North Shore,2019,05_12_2306,3.8181818181818183
15953,12,North Shore,2019,05_12_2310,6.636363636363637
15954,12,North Shore,2019,05_12_2314,1.0
15955,12,North Shore,2019,05_12_2316,1.0
15956,12,North Shore,2019,05_12_2318,3.0
15957,12,North Shore,2019,05_12_2320,39.0
15958,12,North Shore,2019,05_12_2321,1.0
15959,12,North Shore,2019,05_12_2327,3.727272727272727
15960,12,North Shore,2019,05_12_2333,1.0
15961,12,North Shore,2019,05_12_2335,3.0
15962,12,North Shore,2019,05_12_2337,9.0
15963,12,North Shore,2019,05_12_2338,18.90909090909091
15964,12,North Shore,2019,05_12_2340,1.8181818181818181
15965,12,North Shore,2019,05_12_2341_2132,2.3636363636363638
15966,12,North Shore,2019,05_12_2342,7.0
15967,12,North Shore,2019,05_12_2343,6.0
15968,12,North Shore,2019,05_12_2344,8.272727272727273
15969,12,North Shore,2019,05_12_2346,2.0
15970,12,North Shore,2019,05_12_2349,1.0
15971,12,North Shore,2019,05_12_2350,2.0
15972,12,North Shore,2019,05_12_2359,2.0
15973,12,North Shore,2019,05_12_2364,89.81818181818181
15974,12,North Shore,2019,05_12_2370,22.0
15975,12,North Shore,2019,05_12_2397,426.90909090909093
15976,12,North Shore,2019,05_12_23H1,294.6363636363636
15977,12,North Shore,2019,05_12_23H2,345.72727272727275
15978,12,North Shore,2019,05_12_23H3,284.8181818181818
15979,12,North Shore,2019,05_12_23H4,39.36363636363637
15980,12,North Shore,2019,05_12_23W1,1189.909090909091
15981,12,North Shore,2019,05_12_23W2,3315.2727272727275
15982,12,North Shore,2019,05_12_23W3,483.09090909090907
15983,12,North Shore,2019,05_12_2400,280.3636363636364
15984,12,North Shore,2019,05_12_2401,7.090909090909091
15985,12,North Shore,2019,05_12_2402,7.909090909090909
15986,12,North Shore,2019,05_12_24J1,956.0909090909091
15987,12,North Shore,2019,05_12_24J10,839.4545454545455
15988,12,North Shore,2019,05_12_24J11,572.0909090909091
15989,12,North Shore,2019,05_12_24J2,902.6363636363636
15990,12,North Shore,2019,05_12_24J4,345.90909090909093
15991,12,North Shore,2019,05_12_24J5,317.8181818181818
15992,12,North Shore,2019,05_12_24J6,106.27272727272727
15993,12,North Shore,2019,05_12_24J7,122.0
15994,12,North Shore,2019,05_12_24J8,768.4545454545455
15995,12,North Shore,2019,05_12_24J9,365.90909090909093
15996,12,North Shore,2019,05_12_24W1,1509.7272727272727
15997,12,North Shore,2019,05_12_24W2,1457.7272727272727
15998,12,North Shore,2019,05_12_25W1,1319.7272727272727
15999,12,North Shore,2019,05_12_25W2,1233.3636363636363
16000,12,North Shore,2019,05_12_25W3,732.9090909090909
16001,12,North Shore,2019,05_12_25W4,4537.545454545455
16002,12,North Shore,2019,05_12_25W5,1845.7272727272727
16003,12,North Shore,2019,05_12_26L1,2101.3636363636365
16004,12,North Shore,2019,05_12_28L2,2933.5454545454545
16005,12,North Shore,2019,05_12_29W1,3807.909090909091
16006,12,North Shore,2019,05_12_29W2,1521.909090909091
16007,12,North Shore,2019,05_12_29W3,4071.2727272727275
16008,12,North Shore,2019,05_12_29W4,2709.909090909091
16009,12,North Shore,2019,05_12_29W5,2789.181818181818
16010,12,North Shore,2019,05_12_29W6,1275.5454545454545
16011,12,North Shore,2019,05_12_2J1,482.09090909090907
16012,12,North Shore,2019,05_12_2J2,300.8181818181818
16013,12,North Shore,2019,05_12_2W1,2698.5454545454545
16014,12,North Shore,2019,05_12_2W2,520.6363636363636
16015,12,North Shore,2019,05_12_35J1,995.5454545454545
16016,12,North Shore,2019,05_12_35J2,674.3636363636364
16017,12,North Shore,2019,05_12_35J3,864.5454545454545
16018,12,North Shore,2019,05_12_35J4,748.1818181818181
16019,12,North Shore,2019,05_12_37J1,438.6363636363636
16020,12,North Shore,2019,05_12_37J2,804.1818181818181
16021,12,North Shore,2019,05_12_37J3,753.3636363636364
16022,12,North Shore,2019,05_12_37J4,284.3636363636364
16023,12,North Shore,2019,05_12_37W1,1596.909090909091
16024,12,North Shore,2019,05_12_37W10,5945.0
16025,12,North Shore,2019,05_12_37W2,1790.909090909091
16026,12,North Shore,2019,05_12_37W3,1890.2727272727273
16027,12,North Shore,2019,05_12_37W4,3126.2727272727275
16028,12,North Shore,2019,05_12_37W5,3953.818181818182
16029,12,North Shore,2019,05_12_37W6,3337.818181818182
16030,12,North Shore,2019,05_12_37W7,1289.090909090909
16031,12,North Shore,2019,05_12_37W8,1793.1818181818182
16032,12,North Shore,2019,05_12_37W9,1762.1818181818182
16033,12,North Shore,2019,05_12_3J1,148.0
16034,12,North Shore,2019,05_12_3J2,929.6363636363636
16035,12,North Shore,2019,05_12_3J3,866.3636363636364
16036,12,North Shore,2019,05_12_3J4,600.6363636363636
16037,12,North Shore,2019,05_12_3J5,435.0
16038,12,North Shore,2019,05_12_3J6,698.4545454545455
16039,12,North Shore,2019,05_12_3J901,805.3636363636364
16040,12,North Shore,2019,05_12_3J903,1116.090909090909
16041,12,North Shore,2019,05_12_40J1,1023.6363636363636
16042,12,North Shore,2019,05_12_40J2,875.7272727272727
16043,12,North Shore,2019,05_12_40J3,43.27272727272727
16044,12,North Shore,2019,05_12_40J4,576.3636363636364
16045,12,North Shore,2019,05_12_40L1,1268.4545454545455
16046,12,North Shore,2019,05_12_49W2,2625.3636363636365
16047,12,North Shore,2019,05_12_49W4,2960.4545454545455
16048,12,North Shore,2019,05_12_49W6,2647.6363636363635
16049,12,North Shore,2019,05_12_4C1,390.54545454545456
16050,12,North Shore,2019,05_12_4C3,122.18181818181819
16051,12,North Shore,2019,05_12_4C4,3.090909090909091
16052,12,North Shore,2019,05_12_4C5,510.90909090909093
16053,12,North Shore,2019,05_12_4C6,61.72727272727273
16054,12,North Shore,2019,05_12_4J2,351.90909090909093
16055,12,North Shore,2019,05_12_4J7,430.72727272727275
16056,12,North Shore,2019,05_12_4J8,658.5454545454545
16057,12,North Shore,2019,05_12_51L1,1678.1818181818182
16058,12,North Shore,2019,05_12_51L2,2304.181818181818
16059,12,North Shore,2019,05_12_51L3,1959.7272727272727
16060,12,North Shore,2019,05_12_51T1,7044.363636363636
16061,12,North Shore,2019,05_12_51T2,4521.636363636364
16062,12,North Shore,2019,05_12_51T3,2415.7272727272725
16063,12,North Shore,2019,05_12_52J1,2.0
16064,12,North Shore,2019,05_12_52J2,813.1818181818181
16065,12,North Shore,2019,05_12_52L1,2621.6363636363635
16066,12,North Shore,2019,05_12_5C1,207.9090909090909
16067,12,North Shore,2019,05_12_5C2,679.0909090909091
16068,12,North Shore,2019,05_12_5C3,1111.2727272727273
16069,12,North Shore,2019,05_12_5C5,186.8181818181818
16070,12,North Shore,2019,05_12_5C6,49.0
16071,12,North Shore,2019,05_12_5C7,55.36363636363637
16072,12,North Shore,2019,05_12_5C8,78.0909090909091
16073,12,North Shore,2019,05_12_5J10,483.0
16074,12,North Shore,2019,05_12_5J11,160.36363636363637
16075,12,North Shore,2019,05_12_5J9,1.0
16076,12,North Shore,2019,05_12_64J1,1072.909090909091
16077,12,North Shore,2019,05_12_64J2,644.1818181818181
16078,12,North Shore,2019,05_12_64J3,637.8181818181819
16079,12,North Shore,2019,05_12_64J4,1250.5454545454545
16080,12,North Shore,2019,05_12_64J5,941.3636363636364
16081,12,North Shore,2019,05_12_67J1,1039.8181818181818
16082,12,North Shore,2019,05_12_67J2,821.6363636363636
16083,12,North Shore,2019,05_12_67J3,569.8181818181819
16084,12,North Shore,2019,05_12_67J4,1867.1818181818182
16085,12,North Shore,2019,05_12_6J1,171.0909090909091
16086,12,North Shore,2019,05_12_6J2,660.0909090909091
16087,12,North Shore,2019,05_12_72L1,623.0909090909091
16088,12,North Shore,2019,05_12_79J1,577.8181818181819
16089,12,North Shore,2019,05_12_79J2,868.3636363636364
16090,12,North Shore,2019,05_12_7J1,299.1818181818182
16091,12,North Shore,2019,05_12_7J2,782.0909090909091
16092,12,North Shore,2019,05_12_7J3,732.0
16093,12,North Shore,2019,05_12_7J4,170.0909090909091
16094,12,North Shore,2019,05_12_7J6,960.4545454545455
16095,12,North Shore,2019,05_12_7J7,690.5454545454545
16096,12,North Shore,2019,05_12_7J901,950.0
16097,12,North Shore,2019,05_12_7J902,70.36363636363636
16098,12,North Shore,2019,05_12_7J903,431.0
16099,12,North Shore,2019,05_12_7T3_LB,1.0
16100,12,North Shore,2019,05_12_7W1,1090.7272727272727
16101,12,North Shore,2019,05_12_7W2,2506.0
16102,12,North Shore,2019,05_12_7W3,1305.3636363636363
16103,12,North Shore,2019,05_12_7W4,4393.363636363636
16104,12,North Shore,2019,05_12_8W1,492.09090909090907
16105,12,North Shore,2019,05_12_96W1,3845.181818181818
16106,12,North Shore,2019,05_12_99J1,30.545454545454547
16107,12,North Shore,2019,05_12_9C1,418.27272727272725
16108,12,North Shore,2019,05_12_9C2,422.72727272727275
16109,12,North Shore,2019,05_12_9C3,601.6363636363636
16110,12,North Shore,2019,05_12_9C4,263.45454545454544
16111,12,North Shore,2019,05_12_9C5,118.72727272727273
16112,12,North Shore,2019,05_12_9C6,941.0
16113,12,North Shore,2019,05_12_9C7,61.90909090909091
16114,12,North Shore,2019,05_12_9J1,279.0
16115,12,North Shore,2019,05_12_9J2,320.09090909090907
16116,14,Merrimack Valley,2003,05_14_10J1,383.8333333333333
16117,14,Merrimack Valley,2003,05_14_10J2,718.3333333333334
16118,14,Merrimack Valley,2003,05_14_10J3,494.0
16119,14,Merrimack Valley,2003,05_14_10L2,0.0
16120,14,Merrimack Valley,2003,05_14_10L4,10.142857142857142
16121,14,Merrimack Valley,2003,05_14_11J1,17.916666666666668
16122,14,Merrimack Valley,2003,05_14_1302,57.666666666666664
16123,14,Merrimack Valley,2003,05_14_1310,0.0
16124,14,Merrimack Valley,2003,05_14_1312,6.833333333333333
16125,14,Merrimack Valley,2003,05_14_1314,0.0
16126,14,Merrimack Valley,2003,05_14_1314W1,6.0
16127,14,Merrimack Valley,2003,05_14_1314W2,0.0
16128,14,Merrimack Valley,2003,05_14_1316,0.0
16129,14,Merrimack Valley,2003,05_14_1316X,0.0
16130,14,Merrimack Valley,2003,05_14_1319,0.0
16131,14,Merrimack Valley,2003,05_14_1321,13.416666666666666
16132,14,Merrimack Valley,2003,05_14_1322,0.0
16133,14,Merrimack Valley,2003,05_14_1324,12.416666666666666
16134,14,Merrimack Valley,2003,05_14_1325,0.0
16135,14,Merrimack Valley,2003,05_14_13J1,182.83333333333334
16136,14,Merrimack Valley,2003,05_14_13J2,506.9166666666667
16137,14,Merrimack Valley,2003,05_14_13J3,86.33333333333333
16138,14,Merrimack Valley,2003,05_14_13J4,198.41666666666666
16139,14,Merrimack Valley,2003,05_14_13J5,747.5
16140,14,Merrimack Valley,2003,05_14_13J6,876.5833333333334
16141,14,Merrimack Valley,2003,05_14_13J7,91.75
16142,14,Merrimack Valley,2003,05_14_13L1,477.5
16143,14,Merrimack Valley,2003,05_14_14J1,247.16666666666666
16144,14,Merrimack Valley,2003,05_14_14J3,585.75
16145,14,Merrimack Valley,2003,05_14_14L1,2946.8333333333335
16146,14,Merrimack Valley,2003,05_14_14L2,869.6666666666666
16147,14,Merrimack Valley,2003,05_14_14L3,1498.25
16148,14,Merrimack Valley,2003,05_14_16L1,166.41666666666666
16149,14,Merrimack Valley,2003,05_14_16L2,337.25
16150,14,Merrimack Valley,2003,05_14_16L3,3208.0833333333335
16151,14,Merrimack Valley,2003,05_14_16L4,2404.0
16152,14,Merrimack Valley,2003,05_14_18J1,0.0
16153,14,Merrimack Valley,2003,05_14_18L1,633.0833333333334
16154,14,Merrimack Valley,2003,05_14_18L2,1022.3333333333334
16155,14,Merrimack Valley,2003,05_14_18L3,1264.4166666666667
16156,14,Merrimack Valley,2003,05_14_1J1,987.0
16157,14,Merrimack Valley,2003,05_14_1J2,148.75
16158,14,Merrimack Valley,2003,05_14_1J4,239.91666666666666
16159,14,Merrimack Valley,2003,05_14_1J5,85.41666666666667
16160,14,Merrimack Valley,2003,05_14_1J6,263.3333333333333
16161,14,Merrimack Valley,2003,05_14_1J7,840.6666666666666
16162,14,Merrimack Valley,2003,05_14_1J8,21.333333333333332
16163,14,Merrimack Valley,2003,05_14_1J9,713.0833333333334
16164,14,Merrimack Valley,2003,05_14_1L1,17.0
16165,14,Merrimack Valley,2003,05_14_211L1,987.0833333333334
16166,14,Merrimack Valley,2003,05_14_211L2,1974.0833333333333
16167,14,Merrimack Valley,2003,05_14_21L1,2549.75
16168,14,Merrimack Valley,2003,05_14_21L2,962.75
16169,14,Merrimack Valley,2003,05_14_2326,46.083333333333336
16170,14,Merrimack Valley,2003,05_14_2329,0.0
16171,14,Merrimack Valley,2003,05_14_2353,0.0
16172,14,Merrimack Valley,2003,05_14_2358,0.0
16173,14,Merrimack Valley,2003,05_14_2369,15.083333333333334
16174,14,Merrimack Valley,2003,05_14_2371,0.08333333333333333
16175,14,Merrimack Valley,2003,05_14_2373,1.0
16176,14,Merrimack Valley,2003,05_14_2375,0.0
16177,14,Merrimack Valley,2003,05_14_2376,0.5833333333333334
16178,14,Merrimack Valley,2003,05_14_2377,8.083333333333334
16179,14,Merrimack Valley,2003,05_14_2378,0.0
16180,14,Merrimack Valley,2003,05_14_2381,10.416666666666666
16181,14,Merrimack Valley,2003,05_14_2383,5.416666666666667
16182,14,Merrimack Valley,2003,05_14_2384,42.666666666666664
16183,14,Merrimack Valley,2003,05_14_2385,12.0
16184,14,Merrimack Valley,2003,05_14_2386,0.4166666666666667
16185,14,Merrimack Valley,2003,05_14_2387,5.0
16186,14,Merrimack Valley,2003,05_14_2388,0.0
16187,14,Merrimack Valley,2003,05_14_2389,5.25
16188,14,Merrimack Valley,2003,05_14_2390,0.0
16189,14,Merrimack Valley,2003,05_14_2396,1.6666666666666667
16190,14,Merrimack Valley,2003,05_14_24L1,1992.8333333333333
16191,14,Merrimack Valley,2003,05_14_24L2,1763.1666666666667
16192,14,Merrimack Valley,2003,05_14_24L3,1102.4166666666667
16193,14,Merrimack Valley,2003,05_14_2J1,181.41666666666666
16194,14,Merrimack Valley,2003,05_14_2J2,109.5
16195,14,Merrimack Valley,2003,05_14_2J3,286.6666666666667
16196,14,Merrimack Valley,2003,05_14_2J4,688.25
16197,14,Merrimack Valley,2003,05_14_2J5,34.583333333333336
16198,14,Merrimack Valley,2003,05_14_2J6,131.66666666666666
16199,14,Merrimack Valley,2003,05_14_2J7,8.666666666666666
16200,14,Merrimack Valley,2003,05_14_2J8,329.9166666666667
16201,14,Merrimack Valley,2003,05_14_2L1,2177.3333333333335
16202,14,Merrimack Valley,2003,05_14_2L2,3187.6666666666665
16203,14,Merrimack Valley,2003,05_14_2L3,2490.3333333333335
16204,14,Merrimack Valley,2003,05_14_2L4,1219.8333333333333
16205,14,Merrimack Valley,2003,05_14_301,63.833333333333336
16206,14,Merrimack Valley,2003,05_14_302,0.0
16207,14,Merrimack Valley,2003,05_14_303,0.0
16208,14,Merrimack Valley,2003,05_14_304,433.1666666666667
16209,14,Merrimack Valley,2003,05_14_306,3.6666666666666665
16210,14,Merrimack Valley,2003,05_14_308,2.5
16211,14,Merrimack Valley,2003,05_14_310,0.0
16212,14,Merrimack Valley,2003,05_14_311,55.083333333333336
16213,14,Merrimack Valley,2003,05_14_312,2.9166666666666665
16214,14,Merrimack Valley,2003,05_14_315,8.5
16215,14,Merrimack Valley,2003,05_14_318,53.583333333333336
16216,14,Merrimack Valley,2003,05_14_319,3.0
16217,14,Merrimack Valley,2003,05_14_31J1,79.08333333333333
16218,14,Merrimack Valley,2003,05_14_31J2,105.75
16219,14,Merrimack Valley,2003,05_14_31J3,259.5833333333333
16220,14,Merrimack Valley,2003,05_14_31J4,746.6666666666666
16221,14,Merrimack Valley,2003,05_14_31J5,278.75
16222,14,Merrimack Valley,2003,05_14_31J6,514.1666666666666
